StartDate,EndDate,IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,id,t1g1Comp,stag,timer1_Page Submit,timer1_Click Count,t1Dnorm1,t1Snorm1,t1g2Comp2,transferredpgg,timer2 _Page Submit,timer2 _Click Count,t1DNorm2_3,t1SNorm2_1,t1g3Comp,sentdictator,timer3 _Page Submit,timer3 _Click Count,t1DNorm3_1,t1SNorm3_1,trust comp 1 ,trust comp 2 ,action4rolea ,action4roleb ,timer4 _Page Submit,timer4 _Click Count,dnormtrustrolea ,dnormtrustroleb,trustsn ,Lotteries,heart,falkpatience _1,waterpipebechtel ,politics_1,about,kinship,combat,UCLA8scale _1,UCLA8scale _2,UCLA8scale _3,UCLA8scale _4,UCLA8scale _5,UCLA8scale _6,UCLA8scale _7,UCLA8scale _8,bigfiveshort _1,bigfiveshort _2,bigfiveshort _3,bigfiveshort _4,bigfiveshort _5,bigfiveshort _6,bigfiveshort _7,bigfiveshort _8,bigfiveshort _9,bigfiveshort _10,locus of control _1,locus of control _2,locus of control _3,locus of control _4,locus of control _5,locus of control _6,locus of control _7,locus of control _8,locus of control _9,locus of control _10,locus of control _11,locus of control _12,locus of control _13,locus of control _14,locus of control _15,locus of control _16,locus of control _17,locus of control _18,locus of control _19,locus of control _20,idx,Reviewed at,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,service,vet,session,Submission id
6/22/24 19:45,6/22/24 20:02,98.244.20.160,1009,6/22/24 20:02,R_1wjLQnrOj6F0TMU,36.7253,-119.5501,EN,5e2de92d8844873da01af947,50 tokens,Blue,2.688,1,Blue,Blue,125 Tokens,50,7.538,1,50,50,80 tokens,10,4.373,1,0,50,5 tokens,15 tokens,Hold,Pass,16.03,4,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,8.14,"grenn
",52,"I think the study is trying to see how people act in society. Do people give up something for the benefit of all or do people act more selfish. I believe most people would choose to benefit themselves over anyone else. Plus, it's hard to know what a stranger would choose after your decision. Do you trust that the other person will do the right thing and share ir divide evenly?","To me, kinship is a sense of belonging or having people close to you. Friends and family have kinship towards each other. You would do things do support or benefit people you consider part of your kinship.",No,never,rarely,sometimes,rarely,rarely,often,never,never,agree,agree,strongly agree,strongly agree,disagree,agree,neither agree or disagree,agree,disagree,agree,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5e2de92d8844873da01af947,2024-06-23T01:39:11.748000Z,C1BEKK3F,4721,37,Female,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v5,66777034f44e5e7388479d16
6/22/24 12:27,6/22/24 12:38,76.66.226.211,677,6/22/24 12:38,R_3dtXEJOiJe9tcw3,43.8742,-79.8567,EN,5e2f1e401a4075000d1bee59,50 tokens,Blue,3.452,1,Blue,Blue,50 Tokens,50,7.152,1,50,50,80 tokens,45,8.228,2,0,50,5 tokens,15 tokens,Pass,Pass,6.432,2,Pass,Pass,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",0,10,"grenn
",60,"If I had to guess, I would say these interactions remind of me of political interactions in which people will choose an outcome that disproportionately harms a larger group of people in return for a monetary benefit for a smaller group of people. ",kinship means a feeling of togetherness with others that contributes to a feeling of collectiveness. This results in an overall more trusting and connected subgroup,No,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,rarely,rarely,agree,agree,agree,agree,neither agree or disagree,disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,agree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5e2f1e401a4075000d1bee59,2024-06-22T20:35:01.476000Z,C1BEKK3F,1195,24,Male,Asian,Canada,Canada,Canada,English,No,Full-Time,I'm a services veteran from another country,yes,v2,6677096c8b50b8e45e730cd7
6/22/24 13:55,6/22/24 14:34,99.140.253.119,2342,6/22/24 14:34,R_5Rxsse7cJv24XVG,32.7226,-97.0785,EN,5e41a52038926b03b5357afb,50 tokens,Yellow,51.001,1,Yellow,Blue,50 Tokens,10,31.912,2,0,5,80 tokens,10,22.267,1,0,5,0 tokens,15 tokens,Pass,Pass,69.126,3,Pass,Pass,neither,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,8.1,"orange
",100,"This study reminds me that life can be a gamble and very risky, however sometimes you have to take chances.","Kinship to me is the act of being related to someone, such as an immediate family member or distant relative.",No,rarely,rarely,rarely,sometimes,never,sometimes,never,rarely,agree,neither agree or disagree,agree,agree,agree,disagree,neither agree or disagree,strongly disagree,disagree,agree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5e41a52038926b03b5357afb,2024-06-22T20:36:20.250000Z,C1BEKK3F,1507,58,Female,Black,United States,United States,United States,English,Yes,Part-Time,I'm a US services veteran,yes,v4,66771e19add67a4a8e7131fc
6/24/24 13:11,6/24/24 13:21,174.224.86.9,626,6/24/24 13:21,R_1rGJSEhaedL5bbx,45.5282,-122.6355,EN,5e52a52318e10a2ad4462262,50 tokens,Yellow,3.072,1,Yellow,none,50 Tokens,50,10.419,1,50,50,80 tokens,50,5.338,2,50,50,5 tokens,15 tokens,Pass,Pass,9.051,3,Pass,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.97,"orange
",80,It reminds me of taxes. And saving money. And willingness to gamble and being risky,"To me it means familiarity, or recognizing someone as similar to me, considering what their needs may be based off of my own experiences.",No,rarely,sometimes,often,sometimes,rarely,sometimes,rarely,sometimes,agree,neither agree or disagree,strongly agree,neither agree or disagree,strongly agree,agree,neither agree or disagree,disagree,agree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5e52a52318e10a2ad4462262,2024-06-24T19:39:00.004000Z,C1BEKK3F,1407,39,Female,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month,I'm a US services veteran,yes,v5,6679b6c48f8d6c06f3a9eb92
6/22/24 11:16,6/22/24 11:43,85.75.178.125,1619,6/22/24 11:43,R_2fgiVnPMoX4HLdD,39.1136,26.5558,EN,5e638770b45c641082fd309f,50 tokens,Blue,3.377,1,Blue,Blue,125 Tokens,100,12.078,1,50,100,80 tokens,50,6.338,1,10,50,5 tokens,15 tokens,Pass,Pass,15.577,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.49,"grenn
",82,They remind me social and financial exchanges among people in a society or even members of a family. Also between friends or coworkers as helping someone and expecting the same from him. This study is trying to capture how altruistic or selfish people are.,"Kinship for me is something like common grounds. People that we share relationships, culture, assets of any kind and work together in peace or a sort of peace trying to elevate each other to a better future.",No,sometimes,rarely,rarely,rarely,sometimes,sometimes,sometimes,sometimes,agree,agree,neither agree or disagree,neither agree or disagree,strongly agree,disagree,disagree,agree,disagree,neither agree or disagree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5e638770b45c641082fd309f,2024-06-22T16:59:03.044000Z,C1BEKK3F,985,41,Male,White,Greece,Greece,Greece,Greek,Yes,Part-Time,I'm a services veteran from another country,yes,v2,6676f8e2b590cf29194d0ca6
6/23/24 8:33,6/23/24 8:40,31.94.24.172,453,6/23/24 8:40,R_81hTWo9Ef2S8jIb,51.5238,-0.089,EN,5e8d24047fba8f0ed42975b5,50 tokens,Yellow,5.023,1,Yellow,none,100 Tokens,50,3.971,1,50,0,80 tokens,100,2.955,1,100,0,5 tokens,15 tokens,Hold,Pass,5.992,3,Hold,Pass,neither,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,7.52,"orange
",100,It’s trying to determine people’s willingness to take risks and how they react in various risk versus reward situations ,Feeling a connection with somebody who you feel is very similar to you ,No,rarely,rarely,never,sometimes,sometimes,sometimes,rarely,sometimes,strongly agree,disagree,agree,agree,agree,strongly disagree,agree,agree,agree,disagree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5e8d24047fba8f0ed42975b5,2024-06-23T14:02:11.879000Z,C1BEKK3F,1232,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,I'm a UK services veteran,yes,v3,66782416eabb4cc1cbc03e60
6/23/24 8:09,6/23/24 8:19,151.228.44.120,616,6/23/24 8:19,R_8qUK0iuTleFknN1,52.5308,0.37,EN,5ea0630f03445301823aa032,50 tokens,Blue,4.246,1,Blue,Blue,100 Tokens,40,5.072,1,50,50,80 tokens,20,28.705,2,10,30,5 tokens,15 tokens,Hold,Hold,8.343,2,Hold,Hold,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,5,"grenn
",22, None of these remind me of anything in my daily life,I’ve never really thought about it but if I did I suppose it would mean family.,No,rarely,rarely,sometimes,sometimes,sometimes,sometimes,never,rarely,neither agree or disagree,agree,strongly agree,agree,neither agree or disagree,agree,agree,disagree,agree,agree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5ea0630f03445301823aa032,2024-06-23T14:02:11.505000Z,C1BEKK3F,182,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,I'm a UK services veteran,yes,v3,66781e8827cbf2e3338b15e5
6/23/24 2:27,6/23/24 2:45,90.198.123.46,1075,6/23/24 2:45,R_8CfE0MnH7fWMqmx,53.1589,0.1505,EN,5ea6f118ffcc05082764a8d4,50 tokens,Blue,3.06,1,Yellow,Yellow,125 Tokens,50,11.601,7,50,50,80 tokens,50,8.5,2,50,50,5 tokens,15 tokens,Pass,Pass,20.145,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.93,"orange
",50,Moral decisions and personal benefits. Aee people inherently selfish or moral.,Kinship means loyalty to your fellow men. Feeling part of a community and a moral responsibility,No,rarely,never,often,never,sometimes,sometimes,never,never,disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,neither agree or disagree,strongly disagree,strongly disagree,strongly disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5ea6f118ffcc05082764a8d4,2024-06-23T14:02:01.854000Z,C1BEKK3F,1866,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",I'm a UK services veteran,yes,v3,6677ce6fadd67a4a8e714d82
6/22/24 12:40,6/22/24 13:20,93.193.45.189,2409,6/22/24 13:20,R_2hlpYlgI1Gp4Ek9,51.342,12.3819,DE,5ebe6e4a226f3b1c53cd0626,50 tokens,Yellow,5.719,1,Yellow,Blue,125 Tokens,100,7.201,4,100,100,80 tokens,50,10.447,2,20,50,5 tokens,15 tokens,Pass,Pass,13.847,2,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.39,"grenn
",100,"was die Studie erfassen soll, weiß ich nicht. Aber sie kann erfassen, dass unter kapitalistischen Bedinungungen eher unmoralische Entscheidungen getroffen werden","am besten ist möglichst sozial und moralisch zu handeln. die chance ist groß, dass die anderen auch überwiegend entsprechend handeln und damit der Gewinn für alle maximiert wird. Egoistisches Handeln ist dann angesagt, wenn man davon ausgehen kann, dass andere ebenso handeln",No,often,rarely,never,sometimes,often,rarely,often,sometimes,agree,agree,strongly agree,neither agree or disagree,strongly agree,strongly disagree,agree,neither agree or disagree,neither agree or disagree,disagree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5ebe6e4a226f3b1c53cd0626,2024-06-22T20:35:01.940000Z,C1BEKK3F,2150,44,Male,Mixed,Germany,Germany,Germany,German,No,Part-Time,I'm a services veteran from another country,yes,v2,66770c860eebdca4e03a2fc1
6/22/24 8:52,6/22/24 9:19,221.145.96.70,1599,6/22/24 9:19,R_4isfkGNrO7a1DTG,37.628,127.0268,EN,5eeb4fbb416e8c04b2ba7ed1,50 tokens,Blue,6.409,1,Blue,Blue,125 Tokens,40,66.19,3,0,50,80 tokens,50,15.796,2,0,50,5 tokens,15 tokens,Pass,Pass,15.905,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.55,"orange
",5,I think it has to do with risk taking character based on political leanings. There is also how familiar a person might be to gambling-type activities graded against maximum payout and how this might relate to political leaning.,"On the primary level, the word refers to a bio-physical relationship between 2 parties. On a secondary level though, the bio-physical element can be taken in a figurative or conceptualized way.",No,sometimes,sometimes,rarely,sometimes,rarely,sometimes,never,sometimes,strongly agree,agree,agree,neither agree or disagree,strongly agree,disagree,neither agree or disagree,disagree,agree,neither agree or disagree,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5eeb4fbb416e8c04b2ba7ed1,2024-06-22T14:30:47.693000Z,C1BEKK3F,1220,63,Male,White,Philippines,Korea,United States,English,Yes,Other,I'm a US services veteran,yes,v1,6676d714032a49c07f7ee71b
6/23/24 8:39,6/23/24 8:46,12.75.77.36,430,6/23/24 8:46,R_5262DTavQM9DTP4,32.3046,-89.9622,EN,5ef32f0aeb0c9103d56a8558,50 tokens,Blue,3.201,1,Blue,Blue,100 Tokens,100,5.601,5,100,100,80 tokens,50,4.598,3,50,50,5 tokens,15 tokens,Pass,Pass,2.289,2,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",0,Remind me of budgeting or saving for something. If I put more into now I'll have less to expend up front on it later. ,Kinship is another form of family. Bound by some reason other than blood usually you act like a family together. ,No,rarely,sometimes,never,rarely,rarely,sometimes,never,rarely,strongly agree,strongly disagree,strongly agree,agree,neither agree or disagree,strongly disagree,agree,strongly disagree,disagree,agree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5ef32f0aeb0c9103d56a8558,2024-06-23T14:02:12.271000Z,C1BEKK3F,1545,32,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v3,6678259927cbf2e3338b180b
6/23/24 3:34,6/23/24 3:49,84.31.188.181,915,6/23/24 3:49,R_8DhObyzH23M4FyN,51.614,4.7287,EN,5f0eb3f69fa8dc20db332033,50 tokens,Yellow,3.305,2,Yellow,Yellow,100 Tokens,60,10.554,3,50,50,80 tokens,60,9.969,2,30,50,5 tokens,15 tokens,Pass,Pass,9.888,3,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.01,"orange
",65,Sometimes its difficult to do what’s wright or wrong and how other people will think.  I think the studie was over how much you have over for the other,"I don’t believe in kinship as that close ,  like soulmate. I can relate to other people but never in that way",No,rarely,sometimes,sometimes,never,never,sometimes,never,never,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,agree,agree,agree,strongly disagree,neither agree or disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5f0eb3f69fa8dc20db332033,2024-06-23T14:02:04.229000Z,C1BEKK3F,354,49,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,I'm a services veteran from another country,yes,v3,6677de16dcaa63af2cec9f8e
6/22/24 17:55,6/22/24 18:08,92.12.66.36,808,6/22/24 18:08,R_85Z6G5IlbFuMY9G,51.4484,-1.0097,EN,5f1072dbfd703f084bb995f7,50 tokens,Blue,3.331,1,Blue,Blue,125 Tokens,50,6.864,1,50,50,80 tokens,50,8.559,2,50,50,5 tokens,15 tokens,Pass,Pass,10.494,2,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,8,"grenn
",35,"It seems that these interactions try to imitate the subject's sense of fairness and morality with the people around it. Interestingly, it seems important that the interactions be about strangers rather than people we're invested in","To me, kinship has to do with the bond I feel I share with an individual. This invokes an emotional attachment and personally I feel it also means how close to them being ""my family""",No,never,never,sometimes,rarely,rarely,often,rarely,never,disagree,agree,neither agree or disagree,agree,agree,agree,agree,agree,disagree,neither agree or disagree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5f1072dbfd703f084bb995f7,2024-06-23T01:39:34.550000Z,NOCODE,603,33,Male,White,Cyprus,United Kingdom,Cyprus,Greek,No,Full-Time,I'm a services veteran from another country,yes,v3,667756542caf0635b4516845
6/22/24 19:31,6/22/24 19:46,14.202.146.224,856,6/22/24 19:46,R_4XhsEYGHWYT47Sa,-27.4594,152.9782,EN,5f12e1b2c550c7277b39430d,50 tokens,Yellow,9.36,1,Yellow,Yellow,100 Tokens,100,14.83,1,50,50,80 tokens,50,6.229,1,80,50,5 tokens,15 tokens,Pass,Pass,7.876,3,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",51,Making choices on whether or not you need something now or you can wait for better gains. Also whether you believe yourself and others to be fair and honest or unjust and greedy,"Family, being part of something that is close nip and you feel a sense of bond",No,rarely,sometimes,often,rarely,rarely,sometimes,rarely,sometimes,neither agree or disagree,agree,agree,neither agree or disagree,agree,agree,strongly agree,strongly disagree,neither agree or disagree,disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5f12e1b2c550c7277b39430d,2024-06-23T01:39:37.146000Z,C1BEKK3F,678,39,Male,White,Australia,Australia,Australia,English,Yes,Full-Time,I'm a services veteran from another country,yes,v3,66776ceeeabb4cc1cbc01781
6/22/24 12:27,6/22/24 12:50,2.86.26.32,1378,6/22/24 12:50,R_82xez3zk5APpSgy,37.9842,23.7353,EN,5f3e8506cb479c0a96cf4aac,50 tokens,Blue,3.628,1,Yellow,Blue,125 Tokens,40,11.229,1,50,100,80 tokens,0,16.685,1,0,50,5 tokens,15 tokens,Hold,Hold,17.096,2,Hold,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,8,"grenn
",55,"This study is trying to capture how people view social justice. I was given choices that would benefit me more than my counterparty if I was the one to make the decision, and choices that I was responsible for the outcome of my counterparty. When it comes to resemblance of daily life, the whole set of question mostly reminded me of social expenses. For example, I was getting taxed more in order to be available funds for social subsidies. If I was ""priviledged"" I would choose not to be taxed more, just like the questions and just like if i was the dependent of social subsidies I would choose the other person to provide some funds.  ","Kinship to me means in other words that we are all the same. The concepts is not limited to race, but it could be applied to same sex, neighborhoods, professions, financial status. In my opinion, people view kinship very differently, especially the ones that are need. Let's say that I am a teacher, and teachers in the school next to me are getting paid less, then I would support them because I feel very connected to them. On the other hand, if I was a police officer in the previous instance, I would care that much. People should stop viewing kinship in the form of social structures, and view it in a more collaborative form. We are all humans. If don't support the other in need, then when ""they""' come for me, there will be noone to support me.",No,sometimes,sometimes,never,sometimes,rarely,sometimes,never,rarely,strongly agree,strongly agree,agree,neither agree or disagree,agree,strongly disagree,neither agree or disagree,agree,agree,strongly agree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5f3e8506cb479c0a96cf4aac,2024-06-22T20:35:01.092000Z,C1BEKK3F,817,30,Male,White,Greece,Greece,Greece,Greek,No,Full-Time,I'm a services veteran from another country,yes,v2,66770953118a291b6954b173
6/22/24 17:56,6/22/24 18:09,184.179.232.25,776,6/22/24 18:09,R_3cKQAUdaIUB7PvH,32.8946,-111.7493,EN,5f596abb349f1f1b834a54e5,50 tokens,Blue,2.229,1,Blue,Blue,125 Tokens,90,9.694,1,50,100,80 tokens,0,27.433,1,0,50,5 tokens,15 tokens,Hold,Hold,8.711,2,Hold,Hold,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.28,"grenn
",84,"How people choose to share with each other, as well as risks willing to take. Also the answer of morality and how others would answer too.",kinship means friendship. It means watching out for others and caring for them as well. It would be a close bond with others.,No,sometimes,sometimes,often,sometimes,sometimes,often,sometimes,rarely,neither agree or disagree,agree,agree,agree,neither agree or disagree,strongly agree,disagree,neither agree or disagree,disagree,agree,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5f596abb349f1f1b834a54e5,2024-06-23T01:39:10.687000Z,C1BEKK3F,1222,34,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v5,66775697dcaa63af2cec8ca3
6/22/24 10:53,6/22/24 11:12,2.103.98.201,1147,6/22/24 11:12,R_84T7jibMyespf6F,53.2558,-1.4292,EN,5f5aaa058c844c1af8528015,50 tokens,Yellow,8.982,1,Yellow,Yellow,100 Tokens,25,16.067,3,50,20,80 tokens,15,9.753,1,50,20,5 tokens,15 tokens,Hold,Pass,17.701,3,Hold,Hold,neither,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.51,"orange
",50,Life choices and making decisions around whether or not something or somebody has any effect of a certain outcoma?,"A relative who is connected to you by blood. So cousins, brothers, sisters, mothers and fathers. Or someone who feels similar to you, with thoughts and ideas?",No,often,rarely,often,sometimes,sometimes,rarely,sometimes,rarely,agree,strongly agree,strongly agree,neither agree or disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,agree,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5f5aaa058c844c1af8528015,2024-06-22T16:59:01.487000Z,C1BEKK3F,1460,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,I'm a UK services veteran,yes,v2,6676f38214c29c00ac48d6d9
